latitude,longitude,distance_km,utm_source,interaction_count
6.664029,3.440898,4.21,meta_awareness_ad,1
6.127081,3.458558,16.62,meta_awareness_ad,1
6.663375,3.237432,18.61,whatsapp_lead_trigger,3
6.44122,3.623879,15.32,whatsapp_lead_trigger,1
6.462466,3.316522,13.7,meta_awareness_ad,1
6.781679,3.271289,29.63,meta_awareness_ad,1
6.556396,3.18841,16.17,meta_awareness_ad,2
6.591555,3.173623,21.45,meta_awareness_ad,3
6.517116,3.16923,16.14,meta_awareness_ad,1
6.638946,3.426354,6.22,meta_conversion_ad,1
6.767102,3.469827,19.4,meta_conversion_ad,2
6.15314,3.249569,9.75,whatsapp_lead_trigger,1
6.687093,3.207918,14.27,meta_awareness_ad,5
6.756455,3.347453,17.44,whatsapp_lead_trigger,4
6.599559,3.393793,0.1,meta_conversion_ad,2
6.422796,3.418647,2.12,meta_awareness_ad,1
6.351559,3.234557,22.28,meta_awareness_ad,3
6.878677,3.354121,9.69,meta_awareness_ad,4
6.388652,3.614277,10.07,meta_awareness_ad,2
6.752046,3.199985,16.33,meta_awareness_ad,4
6.582977,3.374831,11.91,meta_conversion_ad,3
6.831275,3.454197,18.34,meta_awareness_ad,2
6.476661,3.234018,14.59,whatsapp_lead_trigger,1
6.283263,3.470897,16.59,meta_awareness_ad,3
6.524726,3.178315,9.39,whatsapp_lead_trigger,1
6.301433,3.474378,16.55,meta_awareness_ad,3
6.925959,3.385703,23.84,meta_conversion_ad,4
6.618825,3.166287,10.46,meta_awareness_ad,4
6.64112,3.48235,22.32,meta_awareness_ad,2
6.641216,3.244821,14.59,whatsapp_lead_trigger,1
6.420362,3.356203,20.88,meta_awareness_ad,1
6.504595,3.473725,16.03,meta_conversion_ad,3
6.540955,3.234533,14.73,meta_conversion_ad,5
6.815983,3.299957,17.8,meta_awareness_ad,3
6.350836,3.548124,24.71,meta_awareness_ad,1
6.415112,3.068729,16.89,meta_conversion_ad,6
6.46996,3.592001,18.83,meta_awareness_ad,9
6.423353,3.159562,12.05,meta_conversion_ad,2
6.305561,3.274309,27.57,whatsapp_lead_trigger,2
6.118694,3.421562,20.12,meta_awareness_ad,3
6.250373,3.469671,15.62,meta_awareness_ad,3
6.689254,3.423899,14.02,meta_conversion_ad,7
6.523167,3.38629,22.82,meta_awareness_ad,1
6.649731,3.313793,10.15,meta_awareness_ad,2
6.437023,3.613394,0.74,meta_awareness_ad,3
6.50965,3.495143,15.58,meta_conversion_ad,5
6.766374,3.555541,24.52,meta_awareness_ad,5
6.757308,3.315996,27.73,meta_awareness_ad,8
6.665696,3.029968,14.14,meta_conversion_ad,2
6.554763,3.532205,15.35,meta_awareness_ad,4
6.602095,3.432665,19.16,meta_awareness_ad,2
6.579996,3.406629,12.89,whatsapp_lead_trigger,2
6.499361,3.294094,19.13,meta_conversion_ad,1
6.463745,3.326982,14.32,whatsapp_lead_trigger,4
6.692755,3.289343,23.09,meta_awareness_ad,9
6.330056,3.385975,20.78,meta_conversion_ad,1
6.747504,3.208848,21.48,meta_awareness_ad,1
6.483084,3.493592,13.36,meta_awareness_ad,4
6.327292,3.684694,30.41,meta_awareness_ad,2
6.442574,3.289552,18.87,meta_awareness_ad,7
6.393239,3.140281,16.98,whatsapp_lead_trigger,1
6.438049,3.363898,8.91,meta_awareness_ad,1
6.435307,3.426484,14.22,meta_conversion_ad,2
6.429346,3.447188,15.92,meta_conversion_ad,1
6.478206,3.619577,8.7,meta_conversion_ad,1
6.514684,3.50157,12.66,meta_awareness_ad,1
6.638979,3.107463,13.67,meta_conversion_ad,1
6.487657,3.193804,15.45,meta_awareness_ad,1
6.573303,3.440048,0.9,meta_awareness_ad,7
6.52553,3.311077,13.92,whatsapp_lead_trigger,1
6.605487,3.606469,11.98,meta_awareness_ad,2
6.531401,3.23863,14.83,meta_awareness_ad,5
6.427377,3.523306,23.28,whatsapp_lead_trigger,3
6.38667,3.281799,31.42,meta_awareness_ad,2
6.555934,3.418529,20.43,meta_conversion_ad,3
6.715407,3.255011,5.12,meta_awareness_ad,4
6.490031,3.463029,12.24,meta_awareness_ad,5
6.41927,3.540107,19.77,meta_awareness_ad,3
6.485974,3.417149,18.87,meta_awareness_ad,5
6.440191,3.66557,22.9,meta_awareness_ad,2
6.424353,3.271135,14.22,meta_conversion_ad,1
6.307861,3.393895,12.09,meta_conversion_ad,5
6.487739,3.506077,29.02,whatsapp_lead_trigger,2
6.559767,3.236733,15.47,meta_awareness_ad,5
6.362114,3.388543,6.87,meta_conversion_ad,1
6.392649,3.478806,26.8,meta_conversion_ad,1
6.382191,3.51858,3.03,whatsapp_lead_trigger,6
6.316398,3.550476,0.1,meta_awareness_ad,1
6.381061,3.248841,21.16,meta_conversion_ad,6
6.494722,3.422439,22.29,whatsapp_lead_trigger,7
6.323091,3.181963,18.31,meta_awareness_ad,5
6.503769,3.270544,4.58,whatsapp_lead_trigger,2
6.41888,3.353083,14.53,meta_awareness_ad,3
6.385053,3.550804,12.77,meta_conversion_ad,4
6.580981,3.458387,10.7,whatsapp_lead_trigger,3
6.428381,3.385214,26.3,meta_conversion_ad,2
6.453898,3.446499,6.63,meta_awareness_ad,8
6.719101,3.457381,17.53,meta_awareness_ad,3
6.386392,3.434554,24.55,whatsapp_lead_trigger,8
6.759281,3.292938,18.05,meta_awareness_ad,1
6.472231,3.235697,24.93,meta_awareness_ad,1
6.35398,3.345706,19.51,meta_conversion_ad,2
6.441308,3.260121,18.43,meta_awareness_ad,1
6.534716,3.472392,17.93,meta_awareness_ad,3
6.712576,3.608543,19.91,meta_awareness_ad,1
6.644224,3.463746,11.92,meta_awareness_ad,8
6.533986,3.107679,4.59,meta_conversion_ad,1
6.713393,3.284212,22.63,meta_conversion_ad,2
6.242244,3.381922,24.29,meta_conversion_ad,1
6.561816,3.163981,17.02,whatsapp_lead_trigger,2
6.570891,3.383879,10.61,whatsapp_lead_trigger,1
6.572721,3.449598,2.54,meta_conversion_ad,1
6.282877,3.590529,15.69,meta_awareness_ad,3
6.371863,3.652006,4.21,meta_conversion_ad,1
6.499429,3.200471,3.09,meta_awareness_ad,1
6.691619,3.361712,14.83,meta_conversion_ad,4
6.81169,3.363605,8.89,meta_conversion_ad,1
6.424735,3.272249,17.76,meta_awareness_ad,2
6.327923,3.393997,13.73,whatsapp_lead_trigger,1
6.646764,3.36719,10.15,meta_awareness_ad,1
6.916556,3.47127,1.36,meta_conversion_ad,3
6.690441,3.582692,8.18,meta_awareness_ad,1
6.412105,3.399055,8.47,whatsapp_lead_trigger,5
6.953571,3.305693,5.2,meta_awareness_ad,5
6.62742,3.225372,12.37,meta_awareness_ad,1
6.405748,3.685569,5.82,meta_awareness_ad,10
6.814545,3.515231,13.69,meta_awareness_ad,1
6.393901,3.439157,16.92,meta_awareness_ad,1
6.431237,3.354303,8.39,meta_conversion_ad,1
6.633393,3.620982,18.4,meta_awareness_ad,2
6.520664,3.355256,4.11,meta_awareness_ad,2
6.529951,3.122382,6.1,meta_awareness_ad,1
6.530204,3.418954,14.09,whatsapp_lead_trigger,4
6.691572,3.195029,20.5,meta_conversion_ad,3
6.175741,3.419514,21.94,meta_conversion_ad,1
6.567077,3.58082,27.9,meta_conversion_ad,3
6.480869,3.128324,11.99,meta_awareness_ad,6
6.411526,3.244255,13.98,meta_awareness_ad,1
6.41113,3.508909,6.74,meta_awareness_ad,1
6.128834,3.304279,4.97,whatsapp_lead_trigger,2
6.404637,3.441475,16.83,whatsapp_lead_trigger,2
6.717969,3.441797,8.79,meta_awareness_ad,2
6.649208,3.512635,24.86,meta_awareness_ad,1
6.495693,3.282211,3.3,meta_awareness_ad,3
6.312712,2.996426,18.89,meta_awareness_ad,3
6.64768,3.43873,6.95,meta_conversion_ad,2
6.720877,3.143849,8.44,meta_awareness_ad,1
6.679529,3.519476,19.31,whatsapp_lead_trigger,2
6.379091,3.37286,9.59,meta_awareness_ad,1
6.394668,3.334795,10.87,whatsapp_lead_trigger,2
6.772787,3.482783,8.5,meta_conversion_ad,5
6.343009,3.117923,29.28,meta_conversion_ad,2
6.596132,3.349169,10.06,meta_conversion_ad,1
6.25774,3.446381,15.41,meta_conversion_ad,2
6.479353,3.417127,13.38,meta_conversion_ad,4
6.612173,3.305875,16.77,meta_conversion_ad,3
6.519905,3.30739,10.08,meta_conversion_ad,2
6.602987,3.610686,13.39,whatsapp_lead_trigger,1
6.340469,3.516101,18.15,meta_conversion_ad,2
6.4014,3.279574,8.1,meta_conversion_ad,2
6.596673,3.581469,23.71,whatsapp_lead_trigger,18
6.628933,3.492462,24.48,meta_awareness_ad,3
6.557372,3.452458,19.85,meta_awareness_ad,3
6.666459,3.458189,15.56,meta_awareness_ad,2
6.275819,3.207282,0.1,meta_conversion_ad,1
6.45447,3.60499,18.39,whatsapp_lead_trigger,4
6.797803,3.521926,11.87,meta_awareness_ad,2
6.71692,3.415969,13.03,meta_conversion_ad,11
6.619446,3.415741,0.1,meta_conversion_ad,2
6.501095,3.365479,18.95,meta_awareness_ad,1
6.679622,3.293894,3.41,meta_conversion_ad,3
6.588771,3.459382,15.95,whatsapp_lead_trigger,1
6.296784,3.259889,22.24,meta_awareness_ad,1
6.673764,3.401805,11.25,meta_conversion_ad,1
6.394493,3.393805,24.73,meta_conversion_ad,3
6.638353,3.436977,9.02,meta_awareness_ad,2
6.282004,3.520387,19.8,meta_awareness_ad,1
6.764253,3.439701,4.56,whatsapp_lead_trigger,2
6.483166,3.483235,23.25,meta_awareness_ad,2
6.358,3.088209,22.01,meta_awareness_ad,5
6.421124,3.448262,18.75,meta_awareness_ad,2
6.473873,3.390458,11.85,meta_conversion_ad,3
6.523535,3.434959,3.78,meta_conversion_ad,1
6.722122,3.299838,11.87,meta_conversion_ad,3
6.534921,3.551839,23.88,meta_awareness_ad,3
6.198762,3.416765,16.04,whatsapp_lead_trigger,5
6.339939,3.267478,2.58,meta_awareness_ad,1
6.93803,3.293953,6.0,meta_awareness_ad,2
6.544708,3.514616,25.03,meta_awareness_ad,3
6.667019,3.366407,18.9,meta_awareness_ad,1
6.478148,3.378493,5.13,whatsapp_lead_trigger,2
6.373708,3.349543,0.87,whatsapp_lead_trigger,6
6.452208,3.53087,10.0,meta_awareness_ad,2
6.543649,3.451549,0.19,whatsapp_lead_trigger,9
6.455365,3.20113,13.75,meta_conversion_ad,1
6.81217,3.232834,34.61,whatsapp_lead_trigger,3
6.431962,3.379885,2.22,meta_awareness_ad,2
6.366175,3.282744,13.51,meta_conversion_ad,2
6.64572,3.05512,25.5,meta_awareness_ad,7
6.6642,3.267446,20.99,whatsapp_lead_trigger,1
6.528897,3.337422,13.81,meta_awareness_ad,5
6.434078,3.3192,13.83,meta_conversion_ad,3
6.239301,3.487314,5.75,meta_awareness_ad,1
6.707508,3.044019,12.86,meta_awareness_ad,5
6.654684,3.263345,16.95,meta_conversion_ad,2
6.458417,3.498549,23.84,whatsapp_lead_trigger,4
6.533336,3.279051,10.04,meta_conversion_ad,1
6.490398,3.197491,13.48,whatsapp_lead_trigger,4
6.76871,3.277095,7.41,meta_awareness_ad,2
6.368712,3.446131,16.8,meta_conversion_ad,1
6.431391,3.341189,21.27,meta_awareness_ad,3
6.416891,3.270456,20.04,meta_awareness_ad,1
6.570924,3.451467,5.64,meta_conversion_ad,2
6.532819,3.43543,16.17,meta_conversion_ad,1
6.55441,3.189675,9.58,meta_conversion_ad,1
6.392309,3.393418,23.09,meta_conversion_ad,1
6.747135,3.184277,13.71,meta_conversion_ad,2
6.456293,3.554714,2.84,meta_awareness_ad,2
6.702538,3.56388,13.24,meta_awareness_ad,2
6.995267,3.336049,18.67,meta_conversion_ad,1
6.3934,3.538944,16.95,meta_awareness_ad,3
6.575758,3.265768,10.91,meta_awareness_ad,3
6.504659,3.358217,10.32,meta_awareness_ad,1
6.829032,3.291482,7.1,meta_conversion_ad,5
6.482302,3.375497,11.84,meta_awareness_ad,3
6.561704,3.389137,8.15,meta_conversion_ad,3
6.55843,3.378801,22.76,meta_conversion_ad,1
6.50934,3.365672,7.79,meta_awareness_ad,1
6.637721,3.398293,15.98,meta_conversion_ad,4
6.538409,3.567509,15.43,meta_conversion_ad,4
6.596678,3.077569,22.57,meta_conversion_ad,1
6.55644,3.667338,23.71,meta_conversion_ad,1
6.433719,3.326583,20.57,meta_awareness_ad,3
6.484056,3.367514,17.82,meta_conversion_ad,3
6.607713,3.578595,6.61,meta_awareness_ad,4
6.607104,3.470203,6.45,whatsapp_lead_trigger,1
6.711151,3.459453,8.23,whatsapp_lead_trigger,2
6.803287,3.566045,21.02,meta_conversion_ad,1
6.44624,3.354486,15.59,meta_awareness_ad,1
6.544631,3.517052,21.95,meta_awareness_ad,1
6.495389,3.190127,23.02,meta_awareness_ad,5
6.358304,3.441829,9.19,meta_awareness_ad,2
6.609083,3.463473,15.26,meta_awareness_ad,4
6.641076,3.551107,14.9,meta_conversion_ad,1
6.362851,3.485375,12.38,meta_awareness_ad,1
6.468225,3.409873,10.72,whatsapp_lead_trigger,1
6.453587,3.331559,24.48,meta_awareness_ad,1
6.298136,3.329889,15.42,whatsapp_lead_trigger,4
6.518943,3.331158,15.11,whatsapp_lead_trigger,1
6.352614,3.184518,8.58,meta_conversion_ad,1
6.548249,3.640714,20.4,meta_conversion_ad,1
6.564768,3.529001,6.96,meta_awareness_ad,1
6.583353,3.417375,18.64,meta_conversion_ad,3
6.590598,3.501441,18.86,meta_awareness_ad,2
6.754041,3.492158,11.7,meta_awareness_ad,3
6.403103,3.230253,17.54,meta_conversion_ad,3
6.410628,3.474713,16.49,meta_awareness_ad,1
6.622675,3.569662,14.69,meta_conversion_ad,1
6.504603,3.277516,15.1,meta_awareness_ad,3
6.693199,3.149145,15.49,meta_awareness_ad,3
6.608653,3.204894,16.04,meta_awareness_ad,1
6.812117,3.364749,15.48,meta_awareness_ad,1
6.510701,3.196237,6.17,meta_awareness_ad,1
6.302094,3.353399,13.78,meta_awareness_ad,1
6.575499,3.280993,17.12,meta_awareness_ad,1
6.513649,3.37908,15.78,whatsapp_lead_trigger,1
6.604573,3.302751,22.63,meta_awareness_ad,2
6.623791,3.373803,19.96,meta_conversion_ad,1
6.444218,3.469577,8.04,meta_awareness_ad,1
6.373049,3.235491,13.67,whatsapp_lead_trigger,5
6.502508,3.421401,12.51,meta_awareness_ad,2
6.167221,3.251362,14.97,meta_awareness_ad,6
6.5365,3.378337,14.98,meta_conversion_ad,1
6.463284,3.366922,19.89,meta_awareness_ad,3
6.653651,3.432537,16.42,meta_conversion_ad,1
6.226523,3.406894,24.84,meta_awareness_ad,2
6.525352,3.565032,16.93,whatsapp_lead_trigger,1
6.760834,3.375291,8.36,meta_awareness_ad,1
6.62571,3.285074,11.26,meta_awareness_ad,6
6.671501,3.518659,19.83,meta_conversion_ad,2
6.57536,3.428848,2.09,meta_awareness_ad,6
6.27517,3.511822,4.23,whatsapp_lead_trigger,1
6.549379,3.361205,15.09,meta_awareness_ad,1
6.585673,3.182895,22.61,meta_conversion_ad,2
6.362666,3.715787,25.46,meta_awareness_ad,3
6.505417,3.288803,13.26,whatsapp_lead_trigger,2
6.089239,3.205062,23.49,meta_conversion_ad,6
6.474285,3.486748,15.58,meta_awareness_ad,1
6.458944,3.237427,2.75,meta_awareness_ad,3
6.734736,3.320339,14.94,meta_awareness_ad,1
6.433917,3.397886,10.05,whatsapp_lead_trigger,1
6.484446,3.357702,22.35,meta_awareness_ad,2
6.512516,3.324688,14.79,meta_awareness_ad,2
6.435852,3.617653,4.78,meta_awareness_ad,1
6.632369,3.36248,3.0,meta_awareness_ad,1
6.225541,3.244286,14.83,meta_conversion_ad,2
6.694887,3.525743,0.1,whatsapp_lead_trigger,2
6.522618,3.270819,10.85,meta_conversion_ad,1
6.719647,3.36284,16.85,whatsapp_lead_trigger,1
6.112315,3.243506,6.54,meta_conversion_ad,1
6.158966,3.410915,22.95,meta_awareness_ad,7
6.480603,3.385167,24.53,meta_awareness_ad,6
6.600287,3.374849,6.87,meta_conversion_ad,2
6.44116,3.401703,12.62,whatsapp_lead_trigger,11
6.611977,3.50187,22.96,whatsapp_lead_trigger,3
6.671596,3.484664,14.99,meta_awareness_ad,1
6.6243,3.223289,3.84,meta_awareness_ad,1
6.53989,3.278002,13.85,meta_awareness_ad,5
6.53874,3.517856,8.18,whatsapp_lead_trigger,2
6.432181,3.261775,23.87,whatsapp_lead_trigger,4
6.516094,3.452985,19.85,meta_conversion_ad,5
6.370765,3.505122,12.49,meta_awareness_ad,2
6.406691,3.132963,16.14,meta_conversion_ad,1
6.601555,3.318249,4.54,meta_awareness_ad,1
6.454968,3.501455,8.97,meta_awareness_ad,1
6.413766,3.357154,27.43,meta_conversion_ad,1
6.591785,3.318574,15.43,meta_awareness_ad,2
6.581385,3.503867,22.44,meta_awareness_ad,1
6.492105,3.544786,16.86,whatsapp_lead_trigger,1
6.50206,3.277439,25.51,meta_conversion_ad,2
6.586792,3.64427,0.1,meta_awareness_ad,1
6.669744,3.111567,13.49,meta_conversion_ad,2
6.554563,3.153133,28.16,meta_awareness_ad,2
6.345595,3.311043,22.65,meta_conversion_ad,3
6.491186,3.329021,25.6,meta_conversion_ad,6
6.463328,3.335885,14.95,meta_conversion_ad,1
6.366452,3.299024,10.7,meta_conversion_ad,1
6.59909,3.270358,6.78,meta_awareness_ad,4
6.610628,3.346153,6.22,meta_awareness_ad,2
6.633331,3.290723,21.46,meta_awareness_ad,3
6.375763,3.481489,19.11,meta_awareness_ad,1
6.548018,3.383792,14.47,meta_conversion_ad,4
6.523459,3.346026,19.07,meta_awareness_ad,6
6.57051,3.368382,16.14,meta_awareness_ad,2
6.543859,3.546324,22.7,meta_awareness_ad,1
6.522518,3.306689,22.62,whatsapp_lead_trigger,5
6.504491,3.188191,6.47,meta_awareness_ad,4
6.690426,3.232595,17.19,meta_conversion_ad,3
6.395128,3.344247,1.65,meta_awareness_ad,1
6.498424,3.451425,16.06,meta_awareness_ad,4
6.686606,3.511171,19.83,meta_awareness_ad,1
6.402742,3.626496,4.49,meta_conversion_ad,1
6.410387,3.490073,11.67,meta_conversion_ad,2
6.634491,3.246758,15.08,whatsapp_lead_trigger,1
6.310813,3.348716,16.87,meta_awareness_ad,3
6.623495,3.054651,12.77,meta_awareness_ad,2
6.450955,3.332469,5.62,whatsapp_lead_trigger,1
6.5859,3.288434,14.57,meta_awareness_ad,3
6.34129,3.032246,1.78,meta_conversion_ad,6
6.702161,3.69533,13.14,meta_conversion_ad,1
6.341814,3.322502,11.47,meta_awareness_ad,2
6.633143,3.063118,13.93,meta_conversion_ad,1
6.348081,3.338079,10.53,meta_awareness_ad,2
6.795645,3.626816,2.94,meta_awareness_ad,1
6.513693,3.665265,12.07,meta_awareness_ad,1
6.817029,3.387956,22.45,whatsapp_lead_trigger,1
6.401567,3.393657,25.09,meta_awareness_ad,8
6.458002,3.563039,34.51,meta_conversion_ad,2
6.706008,3.356623,28.53,whatsapp_lead_trigger,2
6.310471,3.448243,5.42,meta_conversion_ad,1
6.41951,3.505139,11.73,meta_conversion_ad,2
6.59866,3.21781,14.82,meta_awareness_ad,1
6.371583,3.609715,14.32,meta_awareness_ad,1
6.602673,3.247247,15.56,meta_awareness_ad,2
6.549961,3.284131,34.26,meta_conversion_ad,1
6.297353,3.394173,6.34,whatsapp_lead_trigger,1
6.669565,3.52014,9.29,whatsapp_lead_trigger,2
6.335035,3.480811,28.15,whatsapp_lead_trigger,4
6.640092,3.37179,10.07,whatsapp_lead_trigger,1
6.543671,3.421825,18.15,meta_awareness_ad,1
6.456148,3.540193,23.28,meta_conversion_ad,1
6.35859,3.380459,18.89,whatsapp_lead_trigger,8
6.57379,3.257392,16.53,meta_awareness_ad,4
6.393521,3.288761,22.51,whatsapp_lead_trigger,2
6.705593,3.515592,7.86,meta_awareness_ad,6
6.711068,3.257514,11.03,meta_conversion_ad,2
6.770705,3.144023,19.29,meta_conversion_ad,9
6.566535,3.333572,0.1,whatsapp_lead_trigger,1
6.463754,3.367898,26.33,meta_awareness_ad,1
6.479865,3.508275,17.43,meta_conversion_ad,2
6.468887,3.160534,16.22,meta_conversion_ad,1
6.561601,3.431171,1.96,meta_awareness_ad,2
6.589891,3.551889,4.71,meta_conversion_ad,1
6.709135,3.256598,11.81,meta_conversion_ad,2
6.527419,3.391447,21.46,meta_conversion_ad,1
6.313916,3.056611,0.1,meta_awareness_ad,1
6.463287,3.510175,21.31,meta_awareness_ad,5
6.757778,3.498539,12.12,meta_conversion_ad,5
6.290913,3.376203,13.21,meta_awareness_ad,7
6.635272,3.180108,17.03,meta_awareness_ad,3
6.465814,3.479232,17.15,whatsapp_lead_trigger,3
6.39188,3.34245,9.3,meta_conversion_ad,2
6.583742,2.962143,20.0,meta_conversion_ad,1
6.758543,3.495932,0.1,meta_awareness_ad,1
6.575467,3.553742,11.4,meta_awareness_ad,1
6.485018,3.580096,16.23,meta_awareness_ad,5
6.329993,3.18765,12.24,meta_awareness_ad,1
6.509573,3.091681,0.38,meta_conversion_ad,6
6.324578,3.317642,21.06,meta_conversion_ad,2
6.477911,3.45688,5.01,meta_awareness_ad,3
6.514941,3.237781,14.46,meta_awareness_ad,1
6.170319,3.140545,16.22,meta_awareness_ad,1
6.732648,3.487885,15.16,meta_awareness_ad,7
6.338622,3.327419,24.35,meta_awareness_ad,1
6.496506,3.472588,14.57,whatsapp_lead_trigger,1
6.604475,3.38157,18.42,meta_conversion_ad,1
6.720682,3.354284,14.55,meta_conversion_ad,1
6.405577,3.36958,19.9,meta_awareness_ad,1
6.148022,3.325433,26.15,whatsapp_lead_trigger,3
6.6862,3.310419,16.1,meta_conversion_ad,2
6.336976,3.214008,21.25,meta_conversion_ad,2
6.578316,3.451702,26.64,meta_awareness_ad,1
6.587638,3.566331,25.86,whatsapp_lead_trigger,4
6.036596,3.304128,11.92,whatsapp_lead_trigger,4
6.282174,3.659115,23.29,whatsapp_lead_trigger,1
6.455278,3.435687,16.99,meta_awareness_ad,1
6.136781,3.417926,23.94,meta_awareness_ad,1
6.323692,3.477453,19.55,meta_awareness_ad,4
6.542832,3.525466,17.21,meta_awareness_ad,3
6.511127,3.311014,18.47,whatsapp_lead_trigger,5
6.569798,3.462424,17.04,meta_awareness_ad,1
6.591783,3.536195,17.35,meta_awareness_ad,2
6.272126,3.322293,13.73,meta_awareness_ad,1
6.331673,3.379911,12.99,meta_awareness_ad,1
6.638605,3.264111,29.11,meta_awareness_ad,2
6.75305,3.305243,18.82,meta_conversion_ad,1
6.379289,3.326746,10.41,meta_conversion_ad,3
6.563236,3.24357,12.78,meta_awareness_ad,2
6.645462,3.369758,23.45,meta_awareness_ad,4
6.560033,3.428824,9.11,meta_awareness_ad,1
6.487085,3.443393,3.14,meta_awareness_ad,5
6.428303,3.257929,3.73,meta_conversion_ad,14
6.82219,3.288252,1.17,meta_conversion_ad,5
6.538831,3.506838,4.61,meta_conversion_ad,3
6.582741,3.287891,5.55,meta_conversion_ad,4
6.573048,3.502829,26.08,meta_awareness_ad,2
6.402537,3.26933,14.63,whatsapp_lead_trigger,1
6.532023,3.435749,12.09,whatsapp_lead_trigger,3
6.476064,3.492053,3.45,whatsapp_lead_trigger,3
6.473378,2.981747,13.85,meta_awareness_ad,9
6.571944,3.50947,1.1,whatsapp_lead_trigger,2
6.387054,3.574811,12.04,whatsapp_lead_trigger,1
6.343682,3.332863,31.52,whatsapp_lead_trigger,3
6.599809,3.431061,20.31,meta_awareness_ad,8
6.444658,3.253332,13.32,meta_conversion_ad,1
6.472648,3.433722,20.58,whatsapp_lead_trigger,1
6.235081,3.748357,10.83,meta_conversion_ad,2
6.668862,3.04969,8.59,meta_conversion_ad,1
6.603002,3.304093,28.63,whatsapp_lead_trigger,1
6.63061,3.498713,5.86,meta_awareness_ad,1
6.582499,3.568437,12.17,meta_conversion_ad,4
6.297006,3.171837,17.45,meta_awareness_ad,1
6.55875,3.283471,7.51,whatsapp_lead_trigger,2
6.43303,3.292152,20.2,meta_awareness_ad,3
6.379971,3.281251,12.55,meta_conversion_ad,6
6.599407,3.361774,20.31,meta_conversion_ad,9
6.773176,3.164896,19.69,meta_conversion_ad,2
6.748401,3.341021,13.06,meta_conversion_ad,6
6.617722,3.238778,28.69,whatsapp_lead_trigger,1
6.519866,3.368872,9.68,whatsapp_lead_trigger,3
6.492069,3.273431,25.79,meta_awareness_ad,3
6.388724,3.353844,24.4,meta_awareness_ad,1
6.48394,3.223734,29.17,meta_awareness_ad,2
6.660679,3.522105,16.39,meta_awareness_ad,1
6.797871,3.330361,8.69,meta_conversion_ad,5
6.401928,3.381274,31.61,whatsapp_lead_trigger,1
6.225148,3.357327,12.32,whatsapp_lead_trigger,2
6.444769,3.380285,8.49,meta_awareness_ad,1
6.659993,3.379529,13.48,meta_awareness_ad,1
6.835242,3.499971,7.15,meta_conversion_ad,10
6.720906,3.33629,19.21,meta_conversion_ad,3
6.717193,3.271231,10.15,meta_awareness_ad,7
6.396966,3.385457,12.7,whatsapp_lead_trigger,1
6.401192,3.287264,22.74,whatsapp_lead_trigger,1
6.325829,3.367963,19.99,meta_awareness_ad,2
6.424578,3.221396,15.12,whatsapp_lead_trigger,2
6.661515,3.536667,16.37,meta_awareness_ad,1
6.768073,3.26212,15.1,meta_conversion_ad,3
6.576228,3.559111,11.55,meta_awareness_ad,1
6.486132,3.370031,14.98,meta_awareness_ad,1
6.364391,3.507623,18.93,whatsapp_lead_trigger,1
6.507523,3.264103,13.99,meta_awareness_ad,2
6.554869,3.084173,18.36,meta_conversion_ad,3
6.304939,3.131879,8.31,meta_awareness_ad,2
6.662621,3.754635,10.17,meta_awareness_ad,2
6.460813,3.289509,9.13,meta_awareness_ad,1
